State,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,Median AQI
West Virginia,2012.0,289.3333333333333,213.66666666666666,70.66666666666667,4.8,0.2,0.0,0.0,128.4,39.266666666666666
Wisconsin,2012.0,256.53125,186.09375,58.0625,10.4375,1.9375,0.0,0.0,140.0,36.34375
Wyoming,2012.0,308.42105263157896,223.05263157894737,80.94736842105263,3.736842105263158,0.631578947368421,0.05263157894736842,0.0,126.57894736842105,34.78947368421053
Alabama,2013.0,265.1666666666667,224.88888888888889,40.111111111111114,0.16666666666666666,0.0,0.0,0.0,86.05555555555556,37.166666666666664
Alaska,2013.0,284.25,244.0,31.875,4.75,3.625,0.0,0.0,108.0,20.375
Arizona,2013.0,346.61538461538464,208.69230769230768,116.61538461538461,17.0,3.3076923076923075,0.6153846153846154,0.38461538461538464,240.84615384615384,46.46153846153846
Arkansas,2013.0,268.6363636363636,215.0909090909091,53.09090909090909,0.45454545454545453,0.0,0.0,0.0,93.18181818181819,34.90909090909091
California,2013.0,346.2037037037037,190.94444444444446,127.16666666666667,22.72222222222222,5.0,0.2037037037037037,0.16666666666666666,219.2037037037037,49.425925925925924
Colorado,2013.0,304.43333333333334,215.93333333333334,80.73333333333333,7.033333333333333,0.6,0.1,0.03333333333333333,164.83333333333334,39.63333333333333
Connecticut,2013.0,315.0,213.375,91.75,8.0,1.875,0.0,0.0,156.75,44.0
Country Of Mexico,2013.0,364.0,290.0,45.5,16.0,6.5,3.5,2.5,383.0,31.5
Delaware,2013.0,362.3333333333333,264.6666666666667,94.0,3.6666666666666665,0.0,0.0,0.0,123.0,42.0
District Of Columbia,2013.0,365.0,203.0,161.0,1.0,0.0,0.0,0.0,101.0,48.0
Florida,2013.0,354.2894736842105,311.3157894736842,42.10526315789474,0.8421052631578947,0.0,0.02631578947368421,0.0,101.44736842105263,34.921052631578945
Georgia,2013.0,297.5,226.96875,69.28125,1.21875,0.03125,0.0,0.0,99.3125,38.5625
Hawaii,2013.0,364.25,260.5,27.75,36.0,39.75,0.25,0.0,105.0,53.5
Idaho,2013.0,282.7142857142857,231.07142857142858,45.285714285714285,4.857142857142857,1.5,0.0,0.0,122.85714285714286,24.214285714285715
Illinois,2013.0,328.38461538461536,270.03846153846155,55.76923076923077,2.3461538461538463,0.23076923076923078,0.0,0.0,103.11538461538461,34.57692307692308
Indiana,2013.0,282.92857142857144,209.57142857142858,71.14285714285714,2.0952380952380953,0.11904761904761904,0.0,0.0,104.97619047619048,37.42857142857143
Iowa,2013.0,291.89473684210526,205.94736842105263,82.0,3.736842105263158,0.21052631578947367,0.0,0.0,103.15789473684211,39.473684210526315
Kansas,2013.0,277.61538461538464,231.3846153846154,45.30769230769231,0.9230769230769231,0.0,0.0,0.0,88.23076923076923,32.46153846153846
Kentucky,2013.0,308.7586206896552,256.9655172413793,51.06896551724138,0.7241379310344828,0.0,0.0,0.0,94.03448275862068,38.0
Louisiana,2013.0,340.8181818181818,265.3636363636364,72.63636363636364,2.5454545454545454,0.2727272727272727,0.0,0.0,118.22727272727273,38.77272727272727
Maine,2013.0,306.6363636363636,278.1818181818182,26.272727272727273,2.1818181818181817,0.0,0.0,0.0,117.45454545454545,34.72727272727273
Maryland,2013.0,312.53333333333336,232.8,76.93333333333334,2.8,0.0,0.0,0.0,116.86666666666666,42.06666666666667
Massachusetts,2013.0,341.5,272.25,65.25,3.9166666666666665,0.08333333333333333,0.0,0.0,120.08333333333333,38.416666666666664
Michigan,2013.0,264.92857142857144,211.25,51.392857142857146,2.25,0.03571428571428571,0.0,0.0,111.92857142857143,36.357142857142854
Minnesota,2013.0,305.8,256.05,49.45,0.3,0.0,0.0,0.0,89.0,33.95
Mississippi,2013.0,312.2,266.0,45.6,0.6,0.0,0.0,0.0,98.8,37.3
Missouri,2013.0,294.72727272727275,213.6818181818182,76.13636363636364,4.7272727272727275,0.18181818181818182,0.0,0.0,115.36363636363636,41.09090909090909
Montana,2013.0,299.3157894736842,252.8421052631579,43.78947368421053,2.3157894736842106,0.3684210526315789,0.0,0.0,93.05263157894737,28.210526315789473
Nebraska,2013.0,205.36363636363637,172.54545454545453,32.18181818181818,0.6363636363636364,0.0,0.0,0.0,82.9090909090909,27.09090909090909
Nevada,2013.0,289.5,202.2,75.8,6.8,2.6,0.7,1.4,209.7,37.5
New Hampshire,2013.0,343.2857142857143,285.0,57.0,1.2857142857142858,0.0,0.0,0.0,103.28571428571429,36.857142857142854
New Jersey,2013.0,338.8125,262.625,72.9375,3.0625,0.1875,0.0,0.0,123.3125,39.125
New Mexico,2013.0,275.55555555555554,205.44444444444446,65.16666666666667,3.6666666666666665,0.7222222222222222,0.1111111111111111,0.4444444444444444,139.5,33.5
New York,2013.0,356.58620689655174,304.62068965517244,50.44827586206897,1.4137931034482758,0.10344827586206896,0.0,0.0,106.55172413793103,35.37931034482759
North Carolina,2013.0,286.63829787234044,241.12765957446808,45.191489361702125,0.2978723404255319,0.02127659574468085,0.0,0.0,90.93617021276596,36.297872340425535
North Dakota,2013.0,363.6666666666667,321.0,40.55555555555556,1.2222222222222223,0.8888888888888888,0.0,0.0,93.55555555555556,37.111111111111114
Ohio,2013.0,315.4390243902439,235.97560975609755,76.8780487804878,2.5121951219512195,0.07317073170731707,0.0,0.0,111.53658536585365,37.292682926829265
Oklahoma,2013.0,306.69565217391306,228.65217391304347,74.56521739130434,3.4782608695652173,0.0,0.0,0.0,110.34782608695652,39.391304347826086
Oregon,2013.0,345.3333333333333,264.8333333333333,72.54166666666667,5.75,1.9166666666666667,0.20833333333333334,0.08333333333333333,135.45833333333334,31.625
Pennsylvania,2013.0,360.46153846153845,252.2051282051282,103.43589743589743,4.717948717948718,0.10256410256410256,0.0,0.0,124.7948717948718,41.82051282051282
Puerto Rico,2013.0,253.76923076923077,248.46153846153845,4.461538461538462,0.46153846153846156,0.38461538461538464,0.0,0.0,74.92307692307692,16.923076923076923
Rhode Island,2013.0,362.3333333333333,291.3333333333333,64.0,6.666666666666667,0.3333333333333333,0.0,0.0,154.0,39.333333333333336
South Carolina,2013.0,296.2105263157895,255.31578947368422,40.78947368421053,0.10526315789473684,0.0,0.0,0.0,84.05263157894737,33.73684210526316
South Dakota,2013.0,335.55555555555554,273.77777777777777,61.666666666666664,0.1111111111111111,0.0,0.0,0.0,90.11111111111111,37.44444444444444
Tennessee,2013.0,268.68,215.96,52.08,0.64,0.0,0.0,0.0,88.28,38.4
Texas,2013.0,344.1860465116279,263.06976744186045,74.97674418604652,5.6976744186046515,0.4418604651162791,0.0,0.0,126.25581395348837,38.58139534883721
Utah,2013.0,331.26666666666665,208.0,100.8,14.733333333333333,6.133333333333334,1.6,0.0,141.93333333333334,44.733333333333334
Vermont,2013.0,302.5,254.0,47.25,1.25,0.0,0.0,0.0,103.75,30.25
Virgin Islands,2013.0,96.0,86.5,9.5,0.0,0.0,0.0,0.0,78.5,13.5
Virginia,2013.0,249.11111111111111,221.75,26.97222222222222,0.3888888888888889,0.0,0.0,0.0,84.22222222222223,31.194444444444443
Washington,2013.0,346.62068965517244,285.3448275862069,59.172413793103445,1.793103448275862,0.27586206896551724,0.0,0.034482758620689655,112.0,27.448275862068964
West Virginia,2013.0,286.3333333333333,240.26666666666668,45.333333333333336,0.7333333333333333,0.0,0.0,0.0,98.46666666666667,35.4
Wisconsin,2013.0,253.96969696969697,197.4848484848485,53.93939393939394,2.515151515151515,0.0,0.030303030303030304,0.0,96.84848484848484,34.45454545454545
Wyoming,2013.0,319.0,258.0,60.0,0.8888888888888888,0.05555555555555555,0.0,0.05555555555555555,109.77777777777777,36.77777777777778
Alabama,2011.0,248.52631578947367,171.78947368421052,72.36842105263158,4.0,0.3684210526315789,0.0,0.0,111.52631578947368,42.78947368421053
Alaska,2011.0,274.5,235.25,34.875,3.625,0.625,0.125,0.0,98.25,22.375
Arizona,2011.0,320.61538461538464,177.15384615384616,117.0,21.846153846153847,2.3846153846153846,1.0,1.2307692307692308,314.7692307692308,47.84615384615385
Arkansas,2011.0,216.88235294117646,154.47058823529412,59.1764705882353,3.1176470588235294,0.11764705882352941,0.0,0.0,98.23529411764706,40.470588235294116
California,2011.0,345.74074074074076,193.25925925925927,120.37037037037037,24.35185185185185,7.018518518518518,0.37037037037037035,0.37037037037037035,471.037037037037,49.425925925925924
Colorado,2011.0,285.15625,190.46875,85.40625,8.8125,0.40625,0.03125,0.03125,129.625,38.8125
Connecticut,2011.0,281.375,222.125,50.75,6.0,2.5,0.0,0.0,164.0,39.5
Country Of Mexico,2011.0,362.5,220.0,106.5,25.5,6.0,2.5,2.0,371.5,46.0
Delaware,2011.0,365.0,250.0,102.0,10.666666666666666,2.3333333333333335,0.0,0.0,177.0,44.0
District Of Columbia,2011.0,365.0,135.0,214.0,13.0,3.0,0.0,0.0,166.0,54.0
Florida,2011.0,347.7435897435897,276.0,67.8974358974359,3.641025641025641,0.20512820512820512,0.0,0.0,117.94871794871794,37.97435897435897
Georgia,2011.0,295.625,168.34375,118.78125,8.0625,0.4375,0.0,0.0,128.625,46.75
Hawaii,2011.0,331.0,208.5,54.25,34.5,33.75,0.0,0.0,115.5,51.25
Idaho,2011.0,318.1764705882353,274.70588235294116,40.64705882352941,2.4705882352941178,0.35294117647058826,0.0,0.0,94.05882352941177,25.470588235294116
Illinois,2011.0,335.53846153846155,257.7307692307692,71.73076923076923,5.3076923076923075,0.7692307692307693,0.0,0.0,130.23076923076923,36.53846153846154
Indiana,2011.0,272.4761904761905,179.9047619047619,85.85714285714286,6.309523809523809,0.40476190476190477,0.0,0.0,126.71428571428571,40.214285714285715
Iowa,2011.0,270.15,180.7,87.4,1.4,0.65,0.0,0.0,97.75,41.15
Kansas,2011.0,262.8,195.53333333333333,61.06666666666667,6.133333333333334,0.06666666666666667,0.0,0.0,114.8,33.4
Kentucky,2011.0,301.3,214.76666666666668,81.0,5.1,0.43333333333333335,0.0,0.0,124.76666666666667,41.8
Louisiana,2011.0,338.45454545454544,227.5909090909091,97.81818181818181,11.0,2.0454545454545454,0.0,0.0,140.0,42.54545454545455
Maine,2011.0,273.9166666666667,247.5,25.083333333333332,1.0833333333333333,0.25,0.0,0.0,104.33333333333333,33.083333333333336
Maryland,2011.0,304.6,190.93333333333334,98.33333333333333,12.2,2.933333333333333,0.2,0.0,166.13333333333333,45.266666666666666
Massachusetts,2011.0,329.75,244.16666666666666,80.75,4.166666666666667,0.5833333333333334,0.08333333333333333,0.0,142.08333333333334,40.25
Michigan,2011.0,245.07142857142858,192.21428571428572,46.32142857142857,5.75,0.7857142857142857,0.0,0.0,140.75,37.785714285714285
Minnesota,2011.0,290.6666666666667,238.0,51.523809523809526,1.0952380952380953,0.047619047619047616,0.0,0.0,100.76190476190476,33.23809523809524
Mississippi,2011.0,292.3076923076923,195.6153846153846,94.15384615384616,2.5384615384615383,0.0,0.0,0.0,107.15384615384616,43.38461538461539
Missouri,2011.0,284.77272727272725,180.54545454545453,91.31818181818181,11.954545454545455,0.9545454545454546,0.0,0.0,138.3181818181818,43.72727272727273
Montana,2011.0,285.6111111111111,231.0,50.111111111111114,4.0,0.5,0.0,0.0,98.83333333333333,27.88888888888889
Nebraska,2011.0,218.72727272727272,174.8181818181818,43.36363636363637,0.5454545454545454,0.0,0.0,0.0,88.54545454545455,30.545454545454547
Nevada,2011.0,300.1,235.6,58.1,6.2,0.2,0.0,0.0,110.4,33.0
New Hampshire,2011.0,341.7142857142857,259.42857142857144,72.14285714285714,8.857142857142858,1.2857142857142858,0.0,0.0,130.71428571428572,39.857142857142854
New Jersey,2011.0,349.9375,248.4375,88.75,10.875,1.875,0.0,0.0,158.0,41.5625
New Mexico,2011.0,273.8333333333333,197.05555555555554,70.83333333333333,5.111111111111111,0.3333333333333333,0.1111111111111111,0.3888888888888889,175.61111111111111,32.666666666666664
New York,2011.0,347.97058823529414,283.4117647058824,60.6764705882353,3.2941176470588234,0.5588235294117647,0.029411764705882353,0.0,130.6764705882353,37.38235294117647
North Carolina,2011.0,285.9782608695652,193.6304347826087,87.34782608695652,4.673913043478261,0.32608695652173914,0.0,0.0,118.3913043478261,42.369565217391305
North Dakota,2011.0,353.77777777777777,322.8888888888889,29.77777777777778,1.0,0.0,0.1111111111111111,0.0,109.55555555555556,33.333333333333336
Ohio,2011.0,316.4418604651163,211.48837209302326,93.16279069767442,11.093023255813954,0.6976744186046512,0.0,0.0,134.41860465116278,39.58139534883721
Oklahoma,2011.0,331.30434782608694,200.95652173913044,110.04347826086956,19.347826086956523,0.9565217391304348,0.0,0.0,147.2173913043478,45.47826086956522
Oregon,2011.0,328.36,266.84,57.68,3.4,0.44,0.0,0.0,117.4,25.84
Pennsylvania,2011.0,346.55263157894734,222.5,115.10526315789474,8.263157894736842,0.6842105263157895,0.0,0.0,136.1578947368421,43.526315789473685
Puerto Rico,2011.0,229.53846153846155,224.6153846153846,4.923076923076923,0.0,0.0,0.0,0.0,56.92307692307692,14.692307692307692
Rhode Island,2011.0,314.6666666666667,243.66666666666666,64.66666666666667,6.333333333333333,0.0,0.0,0.0,140.0,40.0
South Carolina,2011.0,299.7,209.2,86.3,4.0,0.2,0.0,0.0,121.0,42.7
South Dakota,2011.0,334.0,296.22222222222223,37.44444444444444,0.3333333333333333,0.0,0.0,0.0,87.11111111111111,33.888888888888886
Tennessee,2011.0,296.75,206.04166666666666,81.16666666666667,9.0,0.5416666666666666,0.0,0.0,126.75,39.416666666666664
Texas,2011.0,334.97777777777776,227.44444444444446,93.37777777777778,12.177777777777777,1.9333333333333333,0.044444444444444446,0.0,147.06666666666666,41.6
Utah,2011.0,310.2,200.46666666666667,99.46666666666667,7.466666666666667,2.2,0.6,0.0,134.93333333333334,41.8
Vermont,2011.0,274.0,205.5,66.25,2.25,0.0,0.0,0.0,93.0,31.25
Virgin Islands,2011.0,240.5,218.0,19.5,2.0,1.0,0.0,0.0,130.5,16.5
Virginia,2011.0,252.71052631578948,199.05263157894737,49.8421052631579,3.3947368421052633,0.42105263157894735,0.0,0.0,105.63157894736842,33.473684210526315
Washington,2011.0,348.2,301.43333333333334,44.766666666666666,1.5666666666666667,0.43333333333333335,0.0,0.0,98.53333333333333,24.266666666666666
West Virginia,2011.0,280.5625,210.5,65.9375,3.625,0.5,0.0,0.0,115.5,38.125
Wisconsin,2011.0,246.23333333333332,194.26666666666668,47.2,4.333333333333333,0.4,0.03333333333333333,0.0,124.46666666666667,37.266666666666666
Wyoming,2011.0,298.10526315789474,235.57894736842104,60.1578947368421,1.9473684210526316,0.2631578947368421,0.15789473684210525,0.0,100.21052631578948,32.63157894736842
Alabama,2010.0,282.2631578947368,164.89473684210526,113.05263157894737,4.0,0.3157894736842105,0.0,0.0,112.26315789473684,46.1578947368421
Alaska,2010.0,262.125,222.0,35.0,4.125,1.0,0.0,0.0,88.5,19.75
Arizona,2010.0,309.7692307692308,186.07692307692307,104.6923076923077,16.923076923076923,1.9230769230769231,0.0,0.15384615384615385,238.3846153846154,46.0
Arkansas,2010.0,222.64705882352942,152.94117647058823,67.3529411764706,2.235294117647059,0.11764705882352941,0.0,0.0,100.0,41.35294117647059
California,2010.0,350.39622641509436,221.9433962264151,102.33962264150944,19.88679245283019,5.320754716981132,0.4716981132075472,0.4339622641509434,305.60377358490564,45.301886792452834
Colorado,2010.0,275.125,197.40625,72.3125,5.125,0.28125,0.0,0.0,118.21875,36.5
Connecticut,2010.0,313.625,238.125,63.625,10.75,1.125,0.0,0.0,152.625,39.75
Country Of Mexico,2010.0,264.0,136.66666666666666,109.0,14.0,3.6666666666666665,0.0,0.6666666666666666,478.0,54.666666666666664
Delaware,2010.0,325.3333333333333,190.66666666666666,112.66666666666667,18.0,4.0,0.0,0.0,168.0,46.666666666666664
District Of Columbia,2010.0,365.0,180.0,150.0,28.0,7.0,0.0,0.0,187.0,51.0
Florida,2010.0,347.7105263157895,265.42105263157896,79.55263157894737,2.4210526315789473,0.3157894736842105,0.0,0.0,115.3157894736842,39.60526315789474
Georgia,2010.0,297.25,170.34375,122.4375,3.9375,0.5,0.03125,0.0,131.78125,46.34375
Hawaii,2010.0,357.6666666666667,211.0,31.666666666666668,26.0,81.66666666666667,5.333333333333333,2.0,253.66666666666666,85.33333333333333
Idaho,2010.0,277.72222222222223,233.83333333333334,40.94444444444444,2.7777777777777777,0.16666666666666666,0.0,0.0,104.05555555555556,27.444444444444443
Illinois,2010.0,331.2962962962963,247.40740740740742,77.85185185185185,5.666666666666667,0.37037037037037035,0.0,0.0,116.25925925925925,38.074074074074076
Indiana,2010.0,270.72093023255815,171.72093023255815,92.76744186046511,5.906976744186046,0.32558139534883723,0.0,0.0,116.09302325581395,41.7906976744186
Iowa,2010.0,271.5,186.9,80.65,3.8,0.15,0.0,0.0,107.5,39.2
Kansas,2010.0,288.53333333333336,236.26666666666668,49.86666666666667,2.4,0.0,0.0,0.0,100.6,31.6
Kentucky,2010.0,294.84375,195.8125,92.71875,6.1875,0.125,0.0,0.0,116.625,43.5
Louisiana,2010.0,321.17391304347825,213.7826086956522,96.82608695652173,9.478260869565217,1.0869565217391304,0.0,0.0,129.7826086956522,42.608695652173914
Maine,2010.0,307.25,279.5833333333333,25.5,1.5833333333333333,0.5833333333333334,0.0,0.0,125.5,34.083333333333336
Maryland,2010.0,296.3125,175.125,102.1875,16.125,2.75,0.125,0.0,173.4375,46.375
Massachusetts,2010.0,326.9166666666667,245.75,74.33333333333333,6.25,0.5833333333333334,0.0,0.0,145.08333333333334,39.0
Michigan,2010.0,240.82142857142858,184.03571428571428,52.75,3.9285714285714284,0.10714285714285714,0.0,0.0,119.46428571428571,38.464285714285715
Minnesota,2010.0,293.0,235.8095238095238,55.285714285714285,1.9047619047619047,0.0,0.0,0.0,106.57142857142857,32.23809523809524
Mississippi,2010.0,294.6923076923077,191.84615384615384,99.3076923076923,3.5384615384615383,0.0,0.0,0.0,114.07692307692308,44.30769230769231
Missouri,2010.0,294.76190476190476,187.28571428571428,96.14285714285714,10.80952380952381,0.5238095238095238,0.0,0.0,130.33333333333334,44.666666666666664
Montana,2010.0,286.3157894736842,233.0,47.78947368421053,5.0,0.5263157894736842,0.0,0.0,103.78947368421052,28.210526315789473
Nebraska,2010.0,210.27272727272728,174.54545454545453,34.27272727272727,1.2727272727272727,0.18181818181818182,0.0,0.0,106.9090909090909,29.90909090909091
Nevada,2010.0,291.8,235.8,52.0,4.0,0.0,0.0,0.0,98.6,32.6
New Hampshire,2010.0,342.57142857142856,262.2857142857143,63.142857142857146,15.857142857142858,1.2857142857142858,0.0,0.0,134.57142857142858,40.285714285714285
New Jersey,2010.0,348.25,239.375,92.6875,13.875,2.25,0.0625,0.0,164.125,40.75
New Mexico,2010.0,274.44444444444446,216.66666666666666,55.166666666666664,1.8333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,140.27777777777777,30.333333333333332
New York,2010.0,358.94117647058823,286.29411764705884,66.0,6.176470588235294,0.4411764705882353,0.029411764705882353,0.0,130.41176470588235,37.11764705882353
North Carolina,2010.0,282.7173913043478,184.04347826086956,92.8695652173913,5.565217391304348,0.2391304347826087,0.0,0.0,119.73913043478261,43.26086956521739
North Dakota,2010.0,310.1,270.5,38.5,1.1,0.0,0.0,0.0,106.4,32.0
Ohio,2010.0,319.65909090909093,194.79545454545453,112.93181818181819,11.477272727272727,0.45454545454545453,0.0,0.0,136.4318181818182,42.5
Oklahoma,2010.0,322.625,235.45833333333334,85.16666666666667,1.9583333333333333,0.041666666666666664,0.0,0.0,108.79166666666667,40.416666666666664
Oregon,2010.0,357.75,308.0416666666667,48.666666666666664,0.9166666666666666,0.125,0.0,0.0,108.33333333333333,25.416666666666668
Pennsylvania,2010.0,339.6216216216216,207.97297297297297,116.70270270270271,13.594594594594595,1.3513513513513513,0.0,0.0,150.56756756756758,44.13513513513514
Puerto Rico,2010.0,305.8,294.5,11.0,0.2,0.1,0.0,0.0,82.9,15.3
Rhode Island,2010.0,310.0,242.33333333333334,60.666666666666664,6.333333333333333,0.6666666666666666,0.0,0.0,143.33333333333334,39.333333333333336
South Carolina,2010.0,326.0,243.5,79.1,3.4,0.0,0.0,0.0,113.45,40.85
South Dakota,2010.0,337.44444444444446,288.44444444444446,48.44444444444444,0.4444444444444444,0.1111111111111111,0.0,0.0,105.66666666666667,34.666666666666664
Tennessee,2010.0,284.4,193.8,79.28,10.8,0.52,0.0,0.0,123.72,39.28
Texas,2010.0,339.0888888888889,259.68888888888887,72.88888888888889,5.8,0.7111111111111111,0.0,0.0,119.31111111111112,38.333333333333336
Utah,2010.0,307.53846153846155,191.76923076923077,102.76923076923077,9.0,2.8461538461538463,1.0769230769230769,0.07692307692307693,167.3846153846154,41.61538461538461
Vermont,2010.0,364.6666666666667,293.6666666666667,69.33333333333333,1.3333333333333333,0.3333333333333333,0.0,0.0,123.0,34.333333333333336
Virgin Islands,2010.0,241.5,210.5,29.5,1.0,0.5,0.0,0.0,132.0,15.0
Virginia,2010.0,238.0,171.43589743589743,61.48717948717949,4.435897435897436,0.6410256410256411,0.0,0.0,114.92307692307692,36.256410256410255
Washington,2010.0,353.73333333333335,317.8,35.333333333333336,0.43333333333333335,0.1,0.06666666666666667,0.0,86.76666666666667,23.766666666666666
West Virginia,2010.0,292.375,198.5625,86.75,6.5,0.5625,0.0,0.0,130.0,42.375
Wisconsin,2010.0,242.3030303030303,196.8181818181818,41.09090909090909,3.9696969696969697,0.42424242424242425,0.0,0.0,117.51515151515152,37.75757575757576
Wyoming,2010.0,280.57894736842104,228.31578947368422,51.421052631578945,0.8421052631578947,0.0,0.0,0.0,86.10526315789474,30.473684210526315
